LASHOFF_MATT,	28,	494,	0,	8,	2,	25,	33,	50,	0.0,	47.1,	2.06,	2.55,	7.52,	91.32,	2.91,	2.78,	51.2,	2.70,	2.79,	40.8,	25.9,	33.3,	-1;
LEACH_JAY,	24,	356,	0,	1,	1,	5,	10,	17,	0.0,	11.1,	1.52,	2.53,	6.98,	92.02,	2.82,	2.27,	55.4,	2.73,	2.66,	30.2,	35.7,	34.1,	-1;
LEBDA_BRETT,	64,	875,	6,	10,	6,	69,	100,	146,	18.2,	30.3,	2.26,	1.65,	7.25,	93.75,	3.29,	3.26,	50.2,	2.57,	2.70,	37.2,	29.8,	33.0,	-1;
LEE_BRIAN,	53,	1000,	2,	11,	3,	51,	80,	114,	5.7,	31.4,	2.10,	2.16,	7.54,	92.36,	2.76,	2.79,	49.8,	2.89,	2.71,	31.0,	30.3,	38.7,	-1;
LEOPOLD_JORDAN,	83,	1560,	6,	17,	10,	106,	150,	216,	8.7,	24.6,	2.65,	3.15,	8.06,	88.74,	2.49,	2.74,	47.6,	2.72,	2.69,	40.5,	25.5,	34.0,	-1;
LEPISTO_SAMI,	7,	137,	0,	4,	2,	7,	12,	23,	0.0,	50.0,	3.50,	2.62,	9.76,	88.24,	3.32,	2.72,	55.0,	2.69,	2.94,	53.1,	19.5,	27.3,	-1;
LETANG_KRIS,	74,	1564,	10,	23,	5,	138,	196,	276,	11.5,	26.4,	3.34,	3.11,	10.56,	88.89,	3.06,	2.54,	54.7,	2.80,	2.74,	39.7,	26.6,	33.7,	-1;
LIDSTROM_NICKLAS,	77,	1909,	15,	43,	24,	175,	261,	350,	11.1,	31.9,	4.24,	2.73,	11.32,	90.16,	3.28,	2.74,	54.4,	2.95,	2.65,	33.7,	33.6,	32.7,	-1;
LILES_JOHN-MICHAEL,	75,	1615,	12,	27,	11,	146,	219,	315,	14.8,	33.3,	3.01,	2.56,	8.93,	89.47,	2.01,	3.07,	39.6,	2.76,	2.67,	42.4,	24.4,	33.1,	-1;
LILJA_ANDREAS,	59,	1004,	2,	11,	6,	58,	83,	117,	4.1,	22.4,	2.93,	3.58,	9.68,	89.01,	3.07,	2.52,	54.9,	2.73,	2.61,	24.6,	43.7,	31.8,	-1;
LUKOWICH_BRAD,	58,	940,	0,	8,	5,	43,	63,	95,	0.0,	25.0,	2.04,	2.23,	7.00,	91.46,	3.54,	2.27,	61.0,	2.74,	2.70,	29.8,	33.4,	36.8,	-1;
LUNDIN_MIKE,	25,	416,	0,	2,	1,	8,	15,	24,	0.0,	22.2,	1.30,	3.89,	6.57,	89.73,	2.68,	2.74,	49.4,	2.86,	2.64,	17.9,	49.6,	32.5,	-1;
LYDMAN_TONI,	80,	1742,	3,	20,	6,	99,	133,	201,	4.3,	29.0,	2.38,	3.10,	8.81,	90.73,	3.31,	2.57,	56.3,	3.01,	2.73,	25.2,	41.1,	33.7,	-1;
MACIAS_RAY,	6,	107,	0,	1,	1,	4,	7,	12,	0.0,	33.3,	1.67,	1.11,	5.45,	95.83,	2.16,	2.82,	43.4,	2.73,	2.58,	35.6,	31.1,	33.3,	-1;
MACKENZIE_AARON,	5,	73,	0,	0,	0,	3,	5,	8,	0.0,	0.0,	0.82,	0.82,	3.12,	96.43,	1.76,	3.01,	36.8,	2.65,	2.56,	32.6,	39.5,	27.9,	-1;
MALIK_MAREK,	42,	804,	0,	5,	4,	22,	30,	55,	0.0,	20.0,	1.86,	2.91,	7.00,	91.74,	2.71,	2.99,	47.5,	2.92,	2.67,	26.9,	37.8,	35.3,	-1;
MARA_PAUL,	76,	1441,	5,	16,	9,	102,	164,	227,	7.8,	25.0,	2.67,	2.04,	8.54,	93.33,	2.30,	2.76,	45.5,	2.87,	2.70,	37.4,	27.5,	35.1,	-1;
MARKOV_ANDREI,	78,	1918,	12,	52,	29,	165,	235,	371,	10.3,	44.4,	3.66,	3.00,	11.58,	90.36,	2.54,	2.70,	48.4,	2.90,	2.73,	36.1,	34.0,	29.9,	-1;
MARTIN_PAUL,	73,	1778,	5,	28,	12,	107,	134,	202,	5.1,	28.6,	3.31,	2.26,	9.73,	91.80,	2.78,	2.63,	51.5,	2.95,	2.74,	34.0,	36.3,	29.7,	-1;
MARTINEK_RADEK,	51,	1099,	6,	4,	1,	54,	75,	115,	23.1,	15.4,	1.42,	3.71,	5.46,	90.53,	2.50,	3.26,	43.4,	3.02,	2.66,	20.3,	48.1,	31.6,	-1;
MCCABE_BRYAN,	69,	1596,	15,	24,	10,	153,	201,	308,	15.0,	24.0,	3.76,	2.48,	10.95,	91.60,	2.35,	2.61,	47.3,	2.75,	2.77,	44.0,	24.9,	31.1,	-1;
MCIVER_NATHAN,	18,	169,	0,	1,	1,	5,	11,	13,	0.0,	33.3,	1.06,	1.06,	4.92,	95.77,	3.18,	2.63,	54.7,	2.68,	2.69,	28.5,	30.9,	40.6,	-1;
MCKEE_JAY,	69,	1193,	1,	7,	2,	43,	58,	84,	2.3,	15.9,	2.21,	3.02,	9.76,	90.85,	2.95,	2.55,	53.6,	2.80,	2.64,	22.3,	40.7,	37.0,	-1;
MEECH_DEREK,	41,	411,	2,	5,	5,	44,	56,	82,	12.5,	31.2,	2.33,	3.79,	7.08,	86.17,	2.95,	2.80,	51.3,	2.50,	2.63,	39.3,	22.3,	38.5,	-1;
MELICHAR_JOSEF,	39,	537,	0,	9,	5,	19,	25,	49,	0.0,	45.0,	2.23,	4.24,	9.05,	86.94,	2.49,	2.86,	46.6,	2.84,	2.71,	27.4,	37.7,	34.9,	-1;
MESZAROS_ANDREJ,	52,	1257,	2,	14,	5,	87,	129,	182,	4.2,	29.2,	2.29,	3.29,	8.30,	90.64,	2.63,	2.80,	48.4,	2.92,	2.68,	28.7,	38.3,	33.0,	-1;
METHOT_MARC,	66,	1184,	4,	13,	3,	58,	89,	119,	7.5,	24.5,	2.68,	2.94,	9.52,	88.80,	2.68,	2.41,	52.7,	2.82,	2.66,	28.3,	32.1,	39.6,	-1;
MEYER_FREDDY,	27,	566,	4,	5,	5,	36,	46,	68,	22.2,	27.8,	1.91,	4.55,	7.79,	87.16,	2.41,	3.15,	43.4,	2.97,	2.73,	20.3,	44.3,	35.5,	-1;
MICHALEK_ZBYNEK,	81,	1842,	6,	21,	9,	102,	134,	187,	8.7,	30.4,	2.25,	3.87,	9.26,	88.28,	2.18,	2.60,	45.6,	2.94,	2.64,	18.2,	45.6,	36.2,	-1;
MIHALIK_VLADIMIR,	11,	147,	0,	3,	0,	7,	11,	17,	0.0,	60.0,	2.04,	4.07,	8.20,	88.10,	2.47,	2.99,	45.3,	2.75,	2.70,	22.4,	40.5,	37.1,	-1;
MIKKELSON_BRENDAN,	34,	473,	0,	2,	2,	19,	27,	40,	0.0,	11.8,	2.15,	2.79,	8.29,	90.27,	2.99,	2.56,	53.9,	2.54,	2.65,	28.6,	30.9,	40.5,	-1;
MITCHELL_WILLIE,	81,	1854,	3,	20,	9,	88,	124,	207,	3.8,	25.6,	2.52,	2.85,	10.34,	91.23,	3.31,	2.30,	59.0,	2.96,	2.67,	21.7,	45.5,	32.8,	-1;
MONTADOR_STEVE,	78,	1260,	4,	17,	7,	117,	170,	224,	5.7,	24.3,	3.33,	2.81,	9.99,	90.45,	2.85,	2.54,	52.8,	2.65,	2.70,	33.4,	26.9,	39.7,	-1;
MORRIS_DEREK,	75,	1566,	5,	15,	7,	120,	184,	278,	9.4,	28.3,	2.03,	2.80,	7.12,	91.70,	2.81,	2.72,	50.8,	2.86,	2.68,	38.2,	28.1,	33.7,	-1;
MORRISONN_SHAONE,	72,	1295,	3,	10,	4,	50,	78,	115,	6.2,	20.8,	2.22,	3.29,	7.77,	89.84,	3.85,	2.58,	59.9,	2.86,	2.75,	26.7,	36.9,	36.4,	-1;
MOTTAU_MIKE,	80,	1422,	1,	14,	5,	71,	102,	156,	1.6,	23.0,	2.57,	1.77,	7.99,	93.65,	2.98,	2.70,	52.5,	2.80,	2.77,	32.3,	27.4,	40.4,	-1;
MURPHY_CORY,	32,	574,	5,	11,	7,	55,	76,	130,	16.1,	35.5,	3.24,	2.19,	9.69,	92.39,	2.69,	3.21,	45.6,	2.73,	2.77,	51.2,	18.7,	30.1,	-1;
MURRAY_DOUGLAS,	75,	1248,	0,	7,	1,	56,	88,	133,	0.0,	17.9,	1.87,	2.55,	7.60,	90.65,	3.50,	2.32,	60.1,	2.80,	2.69,	28.1,	32.4,	39.4,	-1;
NIEDERMAYER_SCOTT,	82,	2206,	14,	45,	22,	178,	243,	327,	12.3,	39.5,	3.10,	3.10,	10.18,	89.84,	2.39,	2.63,	47.6,	2.91,	2.67,	33.0,	35.1,	32.0,	-1;
NISKALA_JANNE,	6,	82,	1,	2,	0,	10,	13,	18,	33.3,	66.7,	2.19,	1.46,	6.25,	96.00,	2.73,	2.87,	48.7,	2.51,	2.71,	47.1,	20.6,	32.4,	-1;
NISKANEN_MATT,	80,	1598,	6,	29,	13,	111,	169,	251,	7.7,	37.2,	2.93,	3.38,	10.34,	86.96,	2.72,	2.62,	51.0,	2.78,	2.66,	38.2,	27.5,	34.3,	-1;
NUMMINEN_TEPPO,	57,	996,	2,	15,	5,	34,	40,	78,	4.8,	35.7,	2.53,	2.41,	8.22,	91.92,	2.94,	2.55,	53.6,	2.77,	2.74,	33.3,	33.1,	33.6,	-1;
NYCHOLAT_LAWRENCE,	19,	188,	0,	1,	1,	9,	15,	24,	0.0,	14.3,	2.23,	2.23,	8.33,	92.22,	2.74,	2.55,	51.8,	2.73,	2.69,	34.0,	32.7,	33.3,	-1;
ODUYA_JOHNNY,	82,	1711,	7,	22,	9,	108,	161,	240,	8.3,	26.2,	2.94,	2.94,	9.06,	90.33,	3.12,	2.18,	58.8,	2.94,	2.73,	30.0,	36.6,	33.4,	-1;
OHLUND_MATTIAS,	81,	1748,	6,	19,	10,	128,	179,	273,	6.7,	21.3,	3.05,	2.68,	11.53,	90.95,	2.94,	2.35,	55.6,	2.79,	2.67,	32.0,	34.5,	33.5,	-1;
ORESKOVIC_PHIL,	10,	162,	1,	1,	0,	12,	20,	24,	25.0,	25.0,	1.48,	2.59,	5.41,	92.13,	2.97,	3.30,	47.3,	2.88,	2.80,	27.9,	29.9,	42.2,	-1;
ORPIK_BROOKS,	79,	1605,	2,	17,	4,	39,	65,	116,	2.5,	21.5,	2.95,	3.14,	11.67,	90.21,	3.30,	2.53,	56.6,	2.92,	2.72,	26.3,	34.3,	39.3,	-1;
OYSTRICK_NATHAN,	53,	834,	4,	8,	4,	43,	69,	102,	11.4,	22.9,	2.52,	2.88,	8.95,	90.41,	3.25,	3.21,	50.4,	2.76,	2.72,	29.2,	34.5,	36.2,	-1;
O_BRIEN_SHANE,	76,	1137,	0,	10,	5,	39,	66,	99,	0.0,	22.2,	2.37,	2.37,	9.43,	91.62,	3.08,	2.47,	55.5,	2.69,	2.69,	25.9,	34.2,	39.9,	-1;
O_BYRNE_RYAN,	37,	558,	0,	5,	1,	14,	26,	43,	0.0,	35.7,	1.50,	2.90,	6.03,	91.09,	3.05,	2.77,	52.4,	2.87,	2.75,	28.1,	35.0,	36.8,	-1;
O_DONNELL_SEAN,	82,	1678,	0,	12,	3,	32,	59,	95,	0.0,	25.5,	1.68,	2.72,	7.48,	91.57,	2.97,	2.63,	53.0,	3.01,	2.66,	22.2,	43.6,	34.2,	-1;
PAETSCH_NATHAN,	23,	280,	2,	4,	3,	21,	27,	36,	18.2,	36.4,	2.35,	1.71,	7.33,	93.80,	2.88,	2.54,	53.1,	2.53,	2.75,	37.4,	25.6,	37.0,	-1;
PARDY_ADAM,	59,	890,	1,	9,	3,	36,	61,	92,	2.8,	25.0,	2.42,	2.63,	7.84,	90.51,	3.15,	2.90,	52.1,	2.70,	2.66,	33.4,	28.6,	38.0,	-1;
PARENT_RYAN,	31,	564,	0,	4,	1,	9,	15,	34,	0.0,	15.4,	2.76,	3.51,	10.97,	90.65,	3.43,	2.55,	57.3,	3.05,	2.69,	25.5,	41.3,	33.2,	-1;
PECKHAM_THEO,	15,	174,	0,	0,	0,	8,	11,	18,	0.0,	0.0,	2.41,	2.75,	10.45,	91.67,	2.62,	2.97,	46.8,	2.56,	2.71,	31.2,	34.8,	34.0,	-1;
PELTIER_DEREK,	11,	145,	0,	0,	0,	7,	8,	10,	0.0,	0.0,	1.23,	2.88,	4.23,	90.00,	1.82,	2.73,	40.1,	2.56,	2.62,	42.6,	24.1,	33.3,	-1;
PETIOT_RICHARD,	11,	226,	0,	3,	1,	10,	17,	26,	0.0,	37.5,	2.12,	1.32,	8.89,	95.28,	2.52,	3.35,	42.9,	3.04,	2.75,	27.2,	34.9,	37.9,	-1;
PHANEUF_DION,	79,	2089,	11,	34,	16,	271,	399,	599,	8.0,	24.8,	3.94,	3.45,	10.86,	88.39,	2.63,	2.44,	51.8,	2.73,	2.67,	46.0,	24.9,	29.1,	-1;
PHILLIPS_CHRIS,	82,	1793,	6,	16,	6,	88,	119,	183,	10.3,	27.6,	1.94,	3.15,	7.27,	89.67,	2.81,	2.46,	53.4,	3.06,	2.71,	22.3,	39.8,	37.9,	-1;
PICARD_ALEXANDRE,	62,	990,	6,	9,	3,	82,	113,	165,	11.5,	17.3,	3.15,	2.18,	9.52,	90.70,	2.59,	2.78,	48.3,	2.77,	2.76,	39.7,	25.0,	35.3,	-1;
PIETRANGELO_ALEX,	8,	132,	0,	1,	0,	7,	11,	19,	0.0,	9.1,	5.00,	3.18,	14.10,	89.55,	3.02,	2.73,	52.5,	2.64,	2.82,	37.4,	22.0,	40.7,	-1;
PITKANEN_JONI,	71,	1760,	7,	26,	17,	147,	227,	321,	7.1,	26.5,	3.34,	2.59,	9.11,	90.87,	2.69,	2.56,	51.2,	2.87,	2.72,	41.4,	26.3,	32.3,	-1;
POCK_THOMAS,	59,	749,	1,	2,	1,	51,	75,	124,	5.9,	11.8,	1.36,	3.20,	5.07,	89.92,	2.78,	3.06,	47.5,	2.75,	2.71,	29.0,	32.4,	38.7,	-1;
POLAK_ROMAN,	69,	1485,	1,	14,	2,	73,	116,	172,	1.7,	23.3,	2.42,	3.31,	9.13,	88.52,	2.71,	2.60,	50.9,	2.92,	2.66,	27.8,	36.1,	36.1,	-1;
POTHIER_BRIAN,	9,	149,	1,	2,	2,	8,	11,	16,	11.1,	22.2,	3.62,	2.81,	11.11,	90.91,	3.32,	2.58,	56.2,	2.53,	2.97,	31.3,	25.2,	43.5,	-1;
POTI_TOM,	52,	1099,	3,	10,	6,	48,	66,	109,	6.1,	20.4,	2.67,	3.77,	9.21,	88.23,	3.33,	2.57,	56.5,	2.96,	2.70,	25.5,	41.7,	32.8,	-1;
POTTER_COREY,	5,	66,	1,	1,	1,	4,	5,	6,	50.0,	50.0,	1.81,	4.53,	5.13,	87.50,	2.45,	2.49,	49.7,	2.76,	2.59,	36.6,	31.7,	31.7,	-1;
PREISSING_TOM,	22,	368,	3,	4,	0,	40,	59,	80,	18.8,	25.0,	2.60,	2.93,	7.11,	86.67,	2.42,	2.66,	47.7,	2.66,	2.77,	48.3,	25.4,	26.3,	-1;
PRONGER_CHRIS,	82,	2207,	11,	37,	15,	196,	300,	428,	8.9,	30.1,	3.34,	2.88,	10.64,	90.05,	2.63,	2.64,	49.9,	2.82,	2.67,	36.9,	30.2,	32.9,	-1;
QUICK_KEVIN,	6,	80,	0,	1,	0,	7,	8,	12,	0.0,	25.0,	2.99,	2.24,	7.41,	92.31,	2.37,	3.02,	44.0,	2.74,	2.69,	26.3,	29.8,	43.9,	-1;
QUINCEY_KYLE,	72,	1510,	4,	34,	22,	150,	234,	360,	4.6,	39.1,	3.46,	2.54,	10.15,	89.02,	2.00,	2.65,	42.9,	2.78,	2.70,	43.8,	25.4,	30.8,	-1;
RAFALSKI_BRIAN,	77,	1783,	9,	48,	22,	140,	206,	299,	7.3,	39.0,	4.14,	2.32,	10.50,	90.39,	3.56,	3.00,	54.3,	2.88,	2.67,	39.3,	24.8,	35.9,	-1;
RANGER_PAUL,	42,	1027,	2,	11,	4,	69,	99,	151,	4.9,	26.8,	2.39,	3.15,	8.56,	89.58,	2.71,	2.94,	48.0,	2.96,	2.70,	25.4,	40.0,	34.6,	-1;
REDDEN_WADE,	81,	1808,	3,	23,	6,	161,	218,	321,	4.1,	31.1,	2.46,	2.16,	7.30,	92.34,	2.42,	2.68,	47.5,	2.91,	2.75,	41.1,	26.6,	32.3,	-1;
REGEHR_ROBYN,	74,	1560,	0,	8,	0,	79,	113,	188,	0.0,	12.5,	2.46,	2.96,	9.34,	91.03,	3.43,	2.85,	54.6,	2.88,	2.65,	23.2,	39.6,	37.3,	-1;
REITZ_ERIK,	42,	418,	1,	1,	0,	22,	33,	55,	7.7,	7.7,	1.86,	3.01,	7.88,	91.76,	2.56,	2.23,	53.5,	2.60,	2.76,	25.7,	34.3,	40.1,	-1;
RIVET_CRAIG,	64,	1295,	2,	22,	15,	80,	114,	169,	3.1,	34.4,	2.96,	2.59,	10.29,	92.03,	2.91,	2.63,	52.6,	2.92,	2.72,	30.8,	34.0,	35.1,	-1;
ROBIDAS_STEPHANE,	72,	1765,	3,	23,	12,	158,	241,	342,	3.2,	24.2,	3.23,	2.82,	10.18,	89.35,	2.55,	3.09,	45.2,	2.91,	2.65,	34.0,	32.4,	33.6,	-1;
RODNEY_BRYAN,	8,	101,	0,	2,	0,	3,	5,	10,	0.0,	28.6,	4.16,	4.16,	11.86,	84.44,	2.67,	2.42,	52.5,	2.67,	2.73,	48.0,	19.6,	32.4,	-1;
ROME_AARON,	8,	123,	0,	1,	1,	7,	11,	16,	0.0,	25.0,	1.94,	2.42,	6.35,	87.50,	2.59,	2.48,	51.1,	2.65,	2.61,	50.0,	18.3,	31.7,	-1;
ROZSIVAL_MICHAL,	76,	1708,	7,	22,	14,	119,	185,	276,	9.0,	28.2,	2.74,	2.91,	8.44,	88.58,	2.29,	2.35,	49.3,	2.92,	2.75,	38.8,	26.9,	34.3,	-1;
RUSSELL_KRIS,	66,	1063,	2,	19,	11,	86,	117,	162,	4.3,	40.4,	2.65,	2.09,	7.76,	90.70,	2.66,	2.60,	50.6,	2.58,	2.73,	52.6,	14.3,	33.2,	-1;
SALEI_RUSLAN,	70,	1476,	4,	17,	5,	93,	158,	242,	6.0,	25.4,	2.72,	2.81,	9.50,	89.88,	2.16,	2.99,	41.9,	2.83,	2.67,	34.2,	29.7,	36.1,	-1;
SALMELA_ANSSI,	26,	415,	1,	5,	1,	41,	60,	94,	5.6,	27.8,	2.60,	2.02,	7.79,	92.89,	3.00,	2.61,	53.5,	2.68,	2.86,	45.5,	19.7,	34.8,	-1;
SALO_SAMI,	59,	1189,	5,	20,	6,	104,	170,	239,	8.9,	35.7,	2.83,	2.62,	10.13,	90.68,	3.10,	2.37,	56.7,	2.87,	2.71,	32.7,	34.6,	32.7,	-1;
SALVADOR_BRYCE,	76,	1480,	3,	13,	3,	68,	104,	155,	7.0,	30.2,	1.74,	3.00,	6.86,	91.31,	3.35,	2.19,	60.5,	2.88,	2.75,	26.1,	39.9,	34.0,	-1;
SARICH_CORY,	75,	1341,	2,	18,	8,	57,	98,	160,	4.2,	37.5,	2.15,	2.68,	8.12,	91.03,	3.20,	3.01,	51.5,	2.81,	2.65,	28.8,	32.6,	38.6,	-1;
SAUER_KURT,	67,	1384,	1,	5,	2,	33,	66,	92,	2.4,	12.2,	1.78,	3.60,	8.32,	89.25,	2.55,	2.96,	46.3,	2.97,	2.64,	14.5,	51.0,	34.5,	-1;
SBISA_LUCA,	39,	681,	0,	7,	3,	38,	57,	96,	0.0,	24.1,	2.55,	2.11,	9.21,	92.90,	3.08,	2.78,	52.6,	2.69,	2.76,	31.3,	29.9,	38.7,	-1;
SCHENN_LUKE,	70,	1506,	2,	12,	7,	102,	141,	228,	3.6,	21.8,	2.19,	4.14,	8.15,	88.48,	3.21,	3.02,	51.5,	2.94,	2.66,	24.8,	36.4,	38.7,	-1;
SCHNEIDER_MATHIEU,	67,	1406,	9,	23,	11,	128,	200,	283,	10.5,	26.7,	3.67,	2.90,	11.05,	90.23,	3.18,	2.95,	51.9,	2.81,	2.73,	41.3,	28.7,	30.0,	-1;
SCHUBERT_CHRISTOPH,	50,	679,	3,	3,	2,	57,	84,	119,	13.6,	13.6,	1.94,	3.18,	7.72,	89.53,	2.61,	2.61,	50.0,	2.79,	2.78,	32.8,	30.2,	37.0,	-1;
SCHULTZ_JEFF,	64,	1265,	1,	11,	4,	40,	52,	99,	1.8,	19.3,	2.70,	3.18,	10.04,	90.40,	3.58,	2.64,	57.5,	2.88,	2.71,	28.3,	37.5,	34.2,	-1;
SCHULTZ_NICK,	79,	1623,	2,	9,	3,	48,	76,	117,	4.3,	19.6,	1.70,	2.55,	8.36,	92.89,	2.96,	2.27,	56.6,	2.98,	2.68,	11.8,	51.1,	37.1,	-1;
SCUDERI_ROB,	81,	1552,	1,	15,	3,	51,	57,	88,	1.5,	22.7,	2.55,	2.71,	10.65,	92.25,	2.98,	2.85,	51.1,	2.99,	2.70,	20.7,	43.9,	35.5,	-1;
SEABROOK_BRENT,	82,	1911,	8,	18,	8,	132,	192,	269,	8.3,	18.8,	3.01,	2.73,	9.62,	90.81,	3.33,	2.35,	58.6,	2.98,	2.66,	28.3,	36.0,	35.6,	-1;
SEIDENBERG_DENNIS,	70,	1563,	5,	25,	9,	129,	163,	255,	7.8,	39.1,	2.46,	2.80,	8.24,	90.51,	2.95,	2.46,	54.5,	2.86,	2.77,	31.9,	34.5,	33.6,	-1;
SEKERA_ANDREJ,	69,	1426,	3,	16,	11,	84,	113,	194,	5.4,	28.6,	2.35,	3.15,	8.07,	89.74,	3.69,	2.48,	59.8,	2.89,	2.72,	32.4,	31.1,	36.5,	-1;
SEMENOV_ALEXEI,	47,	613,	1,	7,	2,	28,	44,	68,	5.0,	35.0,	1.96,	1.76,	6.71,	93.18,	3.05,	2.36,	56.3,	2.76,	2.67,	32.5,	31.5,	35.9,	-1;
SIFERS_JAIME,	23,	295,	0,	2,	1,	25,	39,	52,	0.0,	18.2,	2.24,	4.07,	7.69,	84.85,	3.08,	3.27,	48.5,	2.68,	2.73,	35.0,	33.7,	31.3,	-1;
SKINNER_BRETT,	11,	128,	0,	0,	0,	5,	6,	11,	0.0,	0.0,	3.73,	1.40,	11.76,	95.71,	2.55,	3.17,	44.5,	2.68,	2.72,	34.3,	30.6,	35.2,	-1;
SKOULA_MARTIN,	81,	1616,	4,	12,	3,	55,	80,	108,	7.8,	23.5,	1.89,	2.78,	8.11,	91.67,	3.01,	2.04,	59.6,	2.88,	2.69,	18.5,	45.0,	36.5,	-1;
SKRASTINS_KARLIS,	80,	1644,	4,	14,	4,	55,	96,	151,	6.5,	22.6,	2.26,	3.14,	9.32,	92.28,	3.05,	2.42,	55.8,	3.04,	2.73,	20.7,	44.8,	34.5,	-1;
SLOAN_TYLER,	26,	432,	1,	4,	1,	8,	13,	31,	5.3,	21.1,	2.63,	3.05,	9.90,	90.13,	3.06,	2.83,	52.0,	2.81,	2.65,	26.0,	39.7,	34.3,	-1;
SMABY_MATT,	43,	820,	0,	4,	2,	28,	44,	69,	0.0,	14.8,	1.97,	4.24,	9.18,	88.65,	2.62,	2.89,	47.6,	3.05,	2.72,	20.2,	43.0,	36.8,	-1;
SMID_LADISLAV,	60,	897,	0,	11,	5,	33,	47,	67,	0.0,	37.9,	1.94,	2.67,	7.97,	91.56,	2.76,	2.87,	49.1,	2.72,	2.63,	30.0,	31.9,	38.2,	-1;
SMITH_JASON,	63,	1105,	1,	0,	0,	53,	70,	119,	2.6,	0.0,	2.12,	3.64,	8.65,	89.48,	2.75,	2.51,	52.3,	2.84,	2.72,	24.9,	40.0,	35.1,	-1;
SOPEL_BRENT,	23,	317,	1,	1,	1,	15,	22,	32,	11.1,	11.1,	1.70,	3.59,	7.32,	89.62,	2.94,	2.39,	55.2,	2.74,	2.67,	25.1,	45.7,	29.1,	-1;
SOURAY_SHELDON,	81,	2011,	23,	30,	16,	268,	401,	571,	21.7,	28.3,	3.16,	2.71,	10.19,	91.33,	2.59,	2.93,	46.9,	2.87,	2.68,	36.9,	34.3,	28.8,	-1;
SPACEK_JAROSLAV,	80,	1779,	8,	37,	14,	130,	179,	288,	7.5,	34.6,	3.61,	2.83,	10.83,	90.09,	2.63,	2.75,	48.9,	2.87,	2.73,	37.5,	28.3,	34.2,	-1;
STAAL_MARC,	82,	1732,	3,	12,	6,	96,	139,	214,	4.8,	19.4,	2.15,	3.01,	7.09,	89.94,	2.54,	2.27,	52.8,	3.02,	2.71,	27.7,	35.8,	36.5,	-1;
STAIOS_STEVE,	80,	1584,	2,	12,	9,	78,	113,	169,	4.4,	26.7,	1.71,	3.56,	7.63,	90.63,	3.20,	2.56,	55.6,	2.88,	2.66,	23.1,	43.3,	33.6,	-1;
STRACHAN_TYSON,	30,	403,	0,	3,	0,	21,	35,	53,	0.0,	18.8,	2.38,	2.38,	10.32,	91.40,	2.96,	2.60,	53.2,	2.81,	2.53,	33.4,	29.3,	37.3,	-1;
STRALMAN_ANTON,	38,	591,	1,	12,	3,	43,	68,	101,	3.1,	37.5,	3.25,	2.64,	9.79,	88.50,	2.97,	3.27,	47.6,	2.71,	2.74,	46.6,	22.2,	31.2,	-1;
STREIT_MARK,	74,	1866,	16,	40,	22,	150,	223,	328,	14.4,	36.0,	3.57,	2.83,	10.80,	90.03,	1.86,	3.39,	35.4,	2.89,	2.70,	43.1,	27.7,	29.2,	-1;
STRUDWICK_JASON,	71,	896,	2,	7,	3,	32,	44,	67,	7.1,	25.0,	1.87,	2.88,	8.75,	92.10,	2.73,	2.90,	48.4,	2.71,	2.69,	27.6,	34.8,	37.6,	-1;
STUART_BRAD,	66,	1332,	2,	13,	6,	104,	148,	208,	3.6,	23.2,	2.52,	3.83,	8.13,	87.98,	3.94,	2.39,	62.3,	2.83,	2.66,	29.3,	34.8,	35.9,	-1;
STUART_MARK,	82,	1264,	5,	12,	4,	61,	93,	164,	8.9,	21.4,	2.66,	1.99,	10.20,	93.38,	3.22,	2.40,	57.3,	2.73,	2.73,	28.0,	32.4,	39.6,	-1;
SUTER_RYAN,	82,	1989,	7,	38,	14,	143,	201,	291,	8.0,	43.2,	2.65,	2.68,	8.39,	89.57,	2.96,	2.47,	54.5,	2.87,	2.69,	38.8,	29.3,	31.9,	-1;
SUTTON_ANDY,	23,	465,	2,	8,	3,	19,	23,	42,	9.1,	36.4,	2.84,	3.48,	11.64,	90.59,	2.60,	3.17,	45.0,	2.99,	2.68,	24.9,	41.3,	33.8,	-1;
SYDOR_DARRYL,	73,	1330,	3,	12,	3,	73,	98,	159,	5.5,	21.8,	2.48,	2.84,	9.02,	89.57,	3.02,	2.85,	51.4,	2.83,	2.65,	33.3,	30.2,	36.4,	-1;
TALLINDER_HENRIK,	66,	1215,	1,	11,	6,	35,	51,	80,	2.2,	24.4,	2.22,	3.31,	8.67,	90.20,	3.20,	2.53,	55.8,	2.95,	2.70,	24.9,	40.2,	35.0,	-1;
TIMONEN_KIMMO,	77,	1888,	3,	40,	21,	104,	156,	243,	2.5,	33.1,	3.85,	2.83,	13.17,	91.06,	2.81,	2.73,	50.8,	2.99,	2.71,	31.3,	38.0,	30.7,	-1;
TJARNQVIST_DANIEL,	37,	542,	2,	2,	0,	19,	25,	46,	11.8,	11.8,	1.88,	2.32,	6.97,	91.06,	2.37,	2.94,	44.6,	2.62,	2.66,	34.9,	27.3,	37.8,	-1;
TOLLEFSEN_OLE-KRISTIAN,	19,	196,	0,	1,	0,	12,	17,	23,	0.0,	16.7,	1.83,	4.28,	5.88,	84.27,	2.70,	2.36,	53.3,	2.58,	2.73,	31.8,	25.0,	43.2,	-1;
