CHIMERA_JASON,	82,	1183:30,	19,	19,	11,	204,	251,	295,	36.5,	36.5,	2.64,	2.79,	8.71,	90.40,	2.55,	2.58,	49.6,	2.71,	2.61,	30.4,	29.3,	40.2,	-1;
CHIPCHURA_KYLE,	53,	557:50,	3,	13,	9,	43,	60,	78,	14.3,	61.9,	2.26,	2.26,	8.05,	93.35,	2.36,	2.24,	51.3,	2.42,	2.45,	30.0,	35.9,	34.0,	-1;
CHRISTENSEN_ERIK,	49,	509:55,	7,	5,	3,	44,	62,	89,	41.2,	29.4,	2.00,	2.71,	8.13,	90.76,	2.21,	2.38,	48.2,	2.39,	2.49,	36.9,	29.0,	34.1,	-1;
CIZIKAS_CASEY,	15,	159:01,	0,	4,	3,	12,	15,	24,	0.0,	57.1,	2.64,	3.02,	10.45,	88.89,	1.90,	3.00,	38.7,	2.81,	2.50,	25.4,	33.1,	41.5,	-1;
CLARKSON_DAVID,	80,	1308:32,	30,	16,	8,	228,	300,	354,	41.7,	22.2,	3.30,	2.06,	10.29,	90.49,	2.19,	2.53,	46.4,	2.58,	2.58,	43.5,	24.4,	32.2,	-1;
CLEARY_DAN,	75,	1198:38,	12,	21,	11,	199,	256,	308,	24.5,	42.9,	2.45,	2.65,	7.39,	90.60,	2.85,	2.33,	55.0,	2.59,	2.47,	34.4,	32.5,	33.1,	-1;
CLIFFORD_KYLE,	81,	761:59,	5,	7,	5,	88,	122,	146,	29.4,	41.2,	1.34,	1.97,	5.28,	92.24,	1.92,	1.95,	49.6,	2.34,	2.48,	32.1,	30.0,	37.8,	-1;
CLOWE_RYANE,	76,	1357:49,	17,	28,	14,	180,	231,	297,	25.4,	41.8,	2.96,	2.30,	7.88,	91.11,	2.68,	2.44,	52.4,	2.62,	2.49,	41.5,	24.7,	33.8,	-1;
CLUTTERBUCK_CAL,	74,	1210:23,	15,	12,	6,	161,	226,	284,	33.3,	26.7,	2.23,	2.43,	8.24,	91.75,	2.01,	2.61,	43.5,	2.62,	2.50,	29.7,	38.8,	31.5,	-1;
COGLIANO_ANDREW,	82,	1204:53,	13,	13,	9,	115,	157,	207,	27.1,	27.1,	2.39,	2.94,	9.04,	90.45,	2.33,	2.53,	47.9,	2.56,	2.43,	25.8,	36.3,	37.9,	-1;
COLBORNE_JOE,	10,	136:53,	1,	4,	1,	7,	8,	8,	11.1,	44.4,	3.94,	2.19,	16.98,	92.31,	2.50,	3.02,	45.2,	2.64,	2.52,	30.6,	35.5,	33.9,	-1;
COLE_ERIK,	82,	1519:35,	35,	26,	15,	241,	309,	408,	36.1,	26.8,	3.83,	2.33,	10.66,	91.22,	2.47,	2.61,	48.7,	2.68,	2.64,	42.7,	25.1,	32.1,	-1;
COMEAU_BLAKE,	74,	1143:20,	5,	10,	5,	137,	188,	283,	19.2,	38.5,	1.36,	1.99,	5.39,	93.08,	2.35,	2.75,	46.0,	2.62,	2.48,	30.0,	32.4,	37.6,	-1;
CONDRA_ERIK,	81,	1147:20,	8,	16,	11,	139,	188,	236,	19.0,	38.1,	2.20,	3.14,	8.05,	90.40,	2.72,	2.78,	49.4,	2.76,	2.59,	23.7,	41.4,	34.9,	-1;
CONNER_CHRIS,	8,	84:30,	1,	2,	2,	10,	14,	17,	33.3,	66.7,	2.13,	1.42,	8.11,	95.45,	2.43,	2.40,	50.4,	2.60,	2.45,	24.5,	26.5,	49.0,	-1;
CONNOLLY_BRETT,	68,	780:03,	4,	11,	4,	94,	129,	156,	14.3,	39.3,	2.15,	2.38,	8.00,	91.39,	2.81,	3.34,	45.6,	2.57,	2.57,	31.7,	28.0,	40.3,	-1;
CONNOLLY_TIM,	70,	1190:18,	13,	23,	13,	104,	155,	202,	25.5,	45.1,	2.57,	3.43,	9.57,	88.76,	2.82,	2.95,	48.8,	2.71,	2.58,	33.6,	32.2,	34.2,	-1;
COOKE_MATT,	82,	1285:45,	18,	19,	6,	146,	193,	239,	34.0,	35.8,	2.47,	2.61,	9.23,	90.94,	3.09,	2.53,	55.0,	2.73,	2.57,	26.1,	36.6,	37.3,	-1;
COUTURE_LOGAN,	80,	1485:02,	31,	34,	24,	245,	328,	426,	38.8,	42.5,	3.23,	2.30,	8.63,	90.58,	2.59,	2.43,	51.6,	2.64,	2.49,	42.0,	26.0,	32.0,	1;
COUTURIER_SEAN,	77,	1088:43,	13,	14,	8,	116,	147,	189,	30.2,	32.6,	2.37,	2.48,	9.37,	91.18,	2.91,	2.93,	49.8,	2.80,	2.57,	21.5,	42.3,	36.2,	1;
CRABB_JOEY,	67,	900:45,	11,	15,	7,	75,	110,	144,	34.4,	46.9,	2.13,	3.00,	9.36,	90.15,	2.52,	3.20,	44.1,	2.69,	2.55,	23.0,	42.0,	35.0,	-1;
CROMBEEN_BJ,	40,	331:59,	1,	2,	2,	50,	64,	83,	25.0,	50.0,	0.72,	1.08,	3.01,	95.12,	2.05,	1.97,	51.0,	2.43,	2.53,	29.7,	27.8,	42.5,	-1;
CROSBY_SIDNEY,	22,	406:23,	8,	29,	16,	75,	97,	126,	17.4,	63.0,	6.79,	2.66,	14.15,	89.83,	3.35,	2.56,	56.7,	2.71,	2.52,	47.6,	21.7,	30.7,	-1;
CULLEN_MATT,	73,	1382:09,	13,	21,	15,	163,	199,	266,	24.5,	39.6,	2.30,	2.47,	7.66,	91.36,	2.25,	2.39,	48.5,	2.61,	2.52,	33.8,	38.1,	28.2,	-1;
DADONOV_EVGENY,	15,	150:44,	2,	1,	1,	21,	28,	29,	40.0,	20.0,	1.99,	3.18,	6.17,	90.12,	1.98,	2.46,	44.6,	2.63,	2.56,	43.6,	18.2,	38.2,	-1;
DALPE_ZAC,	16,	153:21,	1,	2,	2,	20,	30,	36,	16.7,	33.3,	2.35,	3.13,	9.38,	90.70,	2.65,	2.70,	49.5,	2.48,	2.77,	43.9,	20.9,	35.3,	-1;
DARCHE_MATHIEU,	61,	739:52,	5,	7,	3,	77,	103,	131,	29.4,	41.2,	1.38,	2.11,	5.86,	91.85,	2.44,	2.62,	48.2,	2.70,	2.60,	28.5,	35.0,	36.6,	-1;
DATSYUK_PAVEL,	70,	1369:48,	19,	48,	28,	164,	231,	300,	22.9,	57.8,	3.64,	1.88,	9.92,	91.22,	2.69,	2.45,	52.3,	2.72,	2.49,	36.9,	31.4,	31.7,	1;
DAUGAVINS_KASPARS,	65,	736:32,	5,	6,	4,	77,	116,	149,	19.2,	23.1,	2.12,	3.01,	8.47,	91.63,	2.67,	2.97,	47.3,	2.73,	2.60,	25.0,	39.5,	35.5,	-1;
DA_COSTA_STEPHANE,	22,	267:31,	3,	2,	2,	31,	48,	63,	30.0,	20.0,	2.24,	4.26,	8.26,	80.21,	3.04,	2.65,	53.4,	2.53,	2.55,	43.3,	16.8,	39.9,	-1;
DESBIENS_GUILLAUME,	10,	71:05,	0,	0,	0,	2,	5,	8,	0.0,	0.0,	0.00,	0.84,	0.00,	96.88,	2.17,	2.20,	49.7,	2.23,	2.48,	32.7,	25.0,	42.3,	-1;
DESHARNAIS_DAVID,	81,	1490:01,	16,	44,	26,	98,	127,	162,	17.0,	46.8,	3.79,	2.17,	10.88,	91.96,	2.51,	2.83,	47.0,	2.67,	2.63,	43.1,	25.4,	31.5,	-1;
DESJARDINS_ANDREW,	76,	728:12,	4,	13,	9,	80,	107,	132,	17.4,	56.5,	1.90,	2.06,	6.41,	92.40,	2.08,	2.49,	45.5,	2.45,	2.45,	30.4,	32.8,	36.8,	-1;
DOAN_SHANE,	79,	1548:14,	22,	27,	14,	226,	335,	424,	30.1,	37.0,	2.83,	2.36,	8.58,	90.83,	2.46,	2.25,	52.2,	2.61,	2.50,	40.0,	25.6,	34.3,	-1;
DORSETT_DEREK,	77,	1131:24,	12,	8,	6,	137,	174,	207,	36.4,	24.2,	1.75,	3.08,	7.01,	89.97,	2.27,	2.98,	43.3,	2.67,	2.48,	21.6,	43.6,	34.8,	-1;
DOWELL_JAKE,	52,	396:55,	2,	5,	4,	39,	53,	69,	20.0,	50.0,	1.51,	2.72,	5.10,	89.71,	2.13,	2.54,	45.6,	2.31,	2.45,	32.6,	38.9,	28.5,	-1;
DOWNIE_STEVE,	75,	1194:52,	14,	27,	13,	140,	191,	265,	21.9,	42.2,	3.21,	3.11,	9.61,	87.40,	2.79,	2.89,	49.1,	2.61,	2.54,	35.6,	26.7,	37.7,	-1;
