KUBA_FILIP,	75,	1871:49,	6,	25,	9,	113,	172,	235,	5.9,	24.8,	3.24,	3.43,	11.07,	87.23,	2.57,	3.03,	45.9,	2.86,	2.61,	30.9,	29.9,	39.1,	-1;
KUBINA_PAVEL,	72,	1720:55,	11,	29,	19,	136,	193,	278,	11.5,	30.2,	3.35,	3.24,	10.98,	89.10,	2.76,	2.80,	49.6,	2.82,	2.62,	31.1,	30.8,	38.2,	-1;
KUKKONEN_LASSE,	53,	834:19,	1,	4,	0,	31,	48,	71,	3.2,	12.9,	2.23,	2.59,	9.20,	92.34,	3.03,	2.70,	52.9,	2.65,	2.62,	23.8,	40.5,	35.7,	-1;
KWIATKOWSKI_JOEL,	18,	301:20,	0,	5,	0,	24,	33,	45,	0.0,	50.0,	1.99,	3.19,	6.90,	90.53,	2.41,	3.02,	44.4,	2.61,	2.56,	24.2,	34.6,	41.3,	-1;
LASHOFF_MATT,	18,	244:23,	1,	4,	1,	11,	17,	30,	14.3,	57.1,	1.72,	1.72,	5.98,	94.57,	2.47,	2.35,	51.2,	2.51,	2.76,	38.5,	30.5,	31.0,	-1;
LEBDA_BRETT,	78,	1285:07,	3,	11,	6,	110,	160,	224,	7.3,	26.8,	1.91,	1.68,	6.05,	92.52,	2.91,	2.23,	56.6,	2.51,	2.63,	40.6,	20.3,	39.1,	-1;
LEE_BRIAN,	6,	100:56,	0,	1,	0,	6,	9,	13,	0.0,	20.0,	2.97,	2.97,	9.62,	88.89,	3.18,	2.75,	53.7,	2.72,	2.51,	27.7,	30.9,	41.5,	-1;
LEOPOLD_JORDAN,	43,	687:24,	5,	8,	2,	35,	51,	73,	16.7,	26.7,	2.62,	2.01,	7.98,	92.04,	2.68,	2.56,	51.2,	2.58,	2.57,	35.6,	28.3,	36.0,	-1;
LEPISTO_SAMI,	7,	93:02,	0,	1,	0,	8,	10,	20,	0.0,	50.0,	1.29,	1.94,	4.26,	92.68,	2.94,	2.57,	53.3,	2.52,	2.67,	39.3,	25.8,	34.8,	-1;
LETANG_KRIS,	63,	1143:45,	6,	13,	2,	68,	106,	157,	11.3,	24.5,	2.78,	2.10,	9.55,	92.69,	2.87,	2.58,	52.7,	2.54,	2.65,	35.6,	27.1,	37.3,	-1;
