MIHALIK_VLADIMIR       11      147:21      0      3      0      7     11     17      0.0     60.0     2.04     4.07     8.20    88.10     2.47     2.99     45.3     2.75     2.70   22.4   40.5   37.1 -1
MIKKELSON_BRENDAN       34      473:50      0      2      2     19     27     40      0.0     11.8     2.15     2.79     8.29    90.27     2.99     2.56     53.9     2.54     2.65   28.6   30.9   40.5 -1
MITCHELL_WILLIE       81     1854:24      3     20      9     88    124    207      3.8     25.6     2.52     2.85    10.34    91.23     3.31     2.30     59.0     2.96     2.67   21.7   45.5   32.8 -1
MONTADOR_STEVE       78     1260:29      4     17      7    117    170    224      5.7     24.3     3.33     2.81     9.99    90.45     2.85     2.54     52.8     2.65     2.70   33.4   26.9   39.7 -1
MORRIS_DEREK       75     1566:38      5     15      7    120    184    278      9.4     28.3     2.03     2.80     7.12    91.70     2.81     2.72     50.8     2.86     2.68   38.2   28.1   33.7 -1
MORRISONN_SHAONE       72     1295:19      3     10      4     50     78    115      6.2     20.8     2.22     3.29     7.77    89.84     3.85     2.58     59.9     2.86     2.75   26.7   36.9   36.4 -1
MOTTAU_MIKE       80     1422:17      1     14      5     71    102    156      1.6     23.0     2.57     1.77     7.99    93.65     2.98     2.70     52.5     2.80     2.77   32.3   27.4   40.4 -1
MURPHY_CORY       32      574:38      5     11      7     55     76    130     16.1     35.5     3.24     2.19     9.69    92.39     2.69     3.21     45.6     2.73     2.77   51.2   18.7   30.1 -1
MURRAY_DOUGLAS       75     1248:30      0      7      1     56     88    133      0.0     17.9     1.87     2.55     7.60    90.65     3.50     2.32     60.1     2.80     2.69   28.1   32.4   39.4 -1
NIEDERMAYER_SCOTT       82     2206:32     14     45     22    178    243    327     12.3     39.5     3.10     3.10    10.18    89.84     2.39     2.63     47.6     2.91     2.67   33.0   35.1   32.0 -1
NISKALA_JANNE        6       82:13      1      2      0     10     13     18     33.3     66.7     2.19     1.46     6.25    96.00     2.73     2.87     48.7     2.51     2.71   47.1   20.6   32.4 -1
NISKANEN_MATT       80     1598:33      6     29     13    111    169    251      7.7     37.2     2.93     3.38    10.34    86.96     2.72     2.62     51.0     2.78     2.66   38.2   27.5   34.3 -1
NUMMINEN_TEPPO       57      996:54      2     15      5     34     40     78      4.8     35.7     2.53     2.41     8.22    91.92     2.94     2.55     53.6     2.77     2.74   33.3   33.1   33.6 -1
